rowID,host_Arctos_record,ID_number,ID_type,other_identifier,other_identifier_type,pers_cat_no,sci_name,common_name,state,county,specific_locality,analysis_locality,verbatim_latitude,verbatim_longitude,analysis_lat,analysis_lon,verbatim_elev,coll_date,coll_day,coll_month,coll_year,collecting_event_ID,tissue_type,PCR_pos_01,Haem_01,Plas_01,H_haplo1,H_haplo2,H_haplo3,P_haplo1,H_count,P_count,haplotype_count,coinfection_01,novel_01,novel_count,novel_haplo_name,micro_pos_01,micro_num_infected_HP,micro_num_infected_total,micro_num_screened,micro_HP_parasitemia_percent,micro_total_parasitemia_percent,rgbif_elev,analysis_elev,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,tempPC1,tempPC2,precipPC1,precipPC2
101,NA,272132656,band number,PM02M,GRVI ID ,NA,Vireo vicinior,Gray Vireo,New Mexico,Socorro,Private Montoso,Private Montoso,NA,NA,34.2982,-106.577,NA,6/22/2018,22,6,2018,NA,whole blood,1,1,0,VIRVIC01,NA,NA,NA,1,0,1,0,1,1,VIRVIC01,1,91,91,10000,0.91,0.91,1866,1866,111,174,45,7574,308,-73,381,201,64,210,15,339,66,15,61,170,47,147,53,-0.159715138,-0.925032016,0.122322705,0.024802976
102,NA,272132657,band number,PM03M,GRVI ID ,NA,Vireo vicinior,Gray Vireo,New Mexico,Socorro,Private Montoso,Private Montoso,34.30527,-106.574,34.30527,-106.574,NA,6/22/2018,22,6,2018,NA,whole blood,1,1,0,VIRVIC01,NA,NA,NA,1,0,1,0,1,1,VIRVIC01,1,48,72,10000,0.48,0.72,1880,1880,111,174,45,7574,308,-73,381,201,64,210,15,339,66,15,61,170,47,147,53,-0.159715138,-0.925032016,0.122322705,0.024802976
103,NA,272132661,band number,PM05M,GRVI ID ,NA,Vireo vicinior,Gray Vireo,New Mexico,Socorro,Private Montoso,Private Montoso,NA,NA,34.2982,-106.577,NA,6/26/2018,26,6,2018,NA,whole blood,1,1,0,VIRVIC01,NA,NA,NA,1,0,1,0,1,1,VIRVIC01,1,103,129,10000,1.03,1.29,1866,1866,111,174,45,7574,308,-73,381,201,64,210,15,339,66,15,61,170,47,147,53,-0.159715138,-0.925032016,0.122322705,0.024802976
104,https://arctos.database.museum/guid/MSB:Bird:60547,280755,NK,MSB:Bird:60547,MSB:Bird,MJB 519,Vireo bellii,Bell's Vireo,New Mexico,Sierra,Bosque along Rio Grande ca. 36 km upstream Elephant Butte Dam,"Rio Grande Bosque, Sierra",33.47633333,-107.1334667,33.47633333,-107.1334667,1351,7/23/2019,23,7,2019,11339247,pectoral muscle,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1352,1351,150,181,46,7749,346,-43,389,240,105,250,51,226,49,6,76,126,20,104,29,1.960516714,-0.319470037,-2.496641807,-0.776056124
105,https://arctos.database.museum/guid/MSB:Bird:60548,280756,NK,MSB:Bird:60548,MSB:Bird,MJB 520,Vireo bellii,Bell's Vireo,New Mexico,Socorro,Bosque along Rio Grande ca. 38 km upstream Elephant Butte Dam,"Rio Grande Bosque, Socorro",33.49541667,-107.1253333,33.49541667,-107.1253333,1351,7/23/2019,23,7,2019,11339248,pectoral muscle,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1352,1351,150,181,46,7749,346,-43,389,240,105,250,51,226,49,6,76,126,20,104,29,1.960516714,-0.319470037,-2.496641807,-0.776056124
106,https://arctos.database.museum/guid/MSB:Bird:60583,280791,NK,MSB:Bird:60583,MSB:Bird,ABJ 4001,Vireo bellii,Bell's Vireo,New Mexico,Socorro,Rio Grande Ca 40 km upstream Elephant Butte Dam,"Rio Grande Bosque, Socorro",33.51213333,-107.1167167,33.51213333,-107.1167167,1354,8/14/2019,14,8,2019,11339246,pectoral muscle,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1354,1354,149,183,46,7766,347,-45,392,239,105,250,50,227,48,6,75,125,20,103,29,1.903322854,-0.281474444,-2.526498452,-0.709853218
107,https://arctos.database.museum/guid/MSB:Bird:60543,280751,NK,MSB:Bird:60543,MSB:Bird,ABJ 3983,Vireo bellii,Bell's Vireo,New Mexico,Socorro,Rio Grande ca 41 km upstream Elephant Butte Dam,"Rio Grande Bosque, Socorro",33.51491667,-107.11555,33.51491667,-107.11555,1352,7/23/2019,23,7,2019,11339241,pectoral muscle,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1357,1352,149,183,46,7766,347,-45,392,239,105,250,50,227,48,6,75,125,20,103,29,1.903322854,-0.281474444,-2.526498452,-0.709853218
108,https://arctos.database.museum/guid/MSB:Bird:26808,169513,NK,MSB:Bird:26808,MSB:Bird,AGB 216,Vireo plumbeus,Plumbeous Vireo,New Mexico,Socorro,San Mateo Mountains: Bear Trap Canyon,San Mateo Mountains,33.7946,-107.6032333,33.7946,-107.6032333,2248,5/20/2008,20,5,2008,1608674,pectoral muscle,1,1,0,VIRPLU02,NA,NA,NA,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,2253,2248,78,187,50,6902,269,-104,373,161,68,169,-9,401,87,10,77,228,41,190,59,-1.70842596,-3.101608244,1.234270356,-1.899573852
109,https://arctos.database.museum/guid/MSB:Bird:29518,170880,NK,MSB:Bird:29518,MSB:Bird,TJW 077,Vireo plumbeus,Plumbeous Vireo,New Mexico,Bernalillo,Sandia Park,Sandia Park,35.16782,-106.3655815,35.16782,-106.3655815,NA,5/25/2006,25,5,2006,10269644,pectoral muscle,1,1,0,TROAED12,NA,NA,NA,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,2167,2167,96,157,42,7596,292,-80,372,186,135,195,0,427,69,23,44,182,73,163,80,-0.752398312,-0.853622057,1.848316648,1.4806207
110,NA,272132459,band number,042JA,GRVI ID ,NA,Vireo vicinior,Gray Vireo,New Mexico,Socorro,Montoso,Sepultura Flats,34.26582,-106.62308,34.26582,-106.62308,NA,6/10/2017,10,6,2017,NA,whole blood,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1815,1815,117,179,46,7657,317,-71,388,207,71,217,20,310,62,13,64,158,41,136,46,0.163831994,-0.832959628,-0.521019562,-0.12608205
111,NA,272132461,band number,042JC,GRVI ID ,NA,Vireo vicinior,Gray Vireo,New Mexico,Socorro,Montoso,Sepultura Flats,34.26582,-106.62308,34.26582,-106.62308,NA,6/10/2017,10,6,2017,NA,whole blood,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1815,1815,117,179,46,7657,317,-71,388,207,71,217,20,310,62,13,64,158,41,136,46,0.163831994,-0.832959628,-0.521019562,-0.12608205
112,NA,272132462,band number,042JD,GRVI ID ,NA,Vireo vicinior,Gray Vireo,New Mexico,Socorro,Montoso,Sepultura Flats,34.26582,-106.62308,34.26582,-106.62308,NA,6/10/2017,10,6,2017,NA,whole blood,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1815,1815,117,179,46,7657,317,-71,388,207,71,217,20,310,62,13,64,158,41,136,46,0.163831994,-0.832959628,-0.521019562,-0.12608205
113,NA,272132468,band number,045JA,GRVI ID ,NA,Vireo vicinior,Gray Vireo,New Mexico,Socorro,Sepultura Flats,Sepultura Flats,34.27491,-106.62832,34.27491,-106.62832,NA,6/14/2017,14,6,2017,NA,whole blood,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1797,1797,120,181,46,7690,320,-71,391,210,74,219,22,295,59,12,63,150,38,128,43,0.269324761,-0.744985108,-0.889567003,-0.059784721
114,NA,272132469,band number,045JB,GRVI ID ,NA,Vireo vicinior,Gray Vireo,New Mexico,Socorro,Sepultura Flats,Sepultura Flats,34.27491,-106.62832,34.27491,-106.62832,NA,6/14/2017,14,6,2017,NA,whole blood,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1797,1797,120,181,46,7690,320,-71,391,210,74,219,22,295,59,12,63,150,38,128,43,0.269324761,-0.744985108,-0.889567003,-0.059784721
115,NA,272132470,band number,045JC,GRVI ID ,NA,Vireo vicinior,Gray Vireo,New Mexico,Socorro,Sepultura Flats,Sepultura Flats,34.27491,-106.62832,34.27491,-106.62832,NA,6/14/2017,14,6,2017,NA,whole blood,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1797,1797,120,181,46,7690,320,-71,391,210,74,219,22,295,59,12,63,150,38,128,43,0.269324761,-0.744985108,-0.889567003,-0.059784721
116,NA,272132482,band number,041JC,GRVI ID ,NA,Vireo vicinior,Gray Vireo,New Mexico,Socorro,Montoso,Sepultura Flats,34.26582,-106.62308,34.26582,-106.62308,NA,6/19/2017,19,6,2017,NA,whole blood,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1815,1815,117,179,46,7657,317,-71,388,207,71,217,20,310,62,13,64,158,41,136,46,0.163831994,-0.832959628,-0.521019562,-0.12608205
117,NA,272132497,band number,016JA,GRVI ID ,NA,Vireo vicinior,Gray Vireo,New Mexico,Socorro,Cottonwood,Sepultura Flats,34.2674,-106.64567,34.2674,-106.64567,NA,6/28/2017,28,6,2017,NA,whole blood,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1773,1773,120,181,46,7690,320,-71,391,210,74,219,22,295,59,12,63,150,38,128,43,0.269324761,-0.744985108,-0.889567003,-0.059784721
118,NA,272132498,band number,016JB,GRVI ID ,NA,Vireo vicinior,Gray Vireo,New Mexico,Socorro,Cottonwood,Sepultura Flats,34.2674,-106.64567,34.2674,-106.64567,NA,6/28/2017,28,6,2017,NA,whole blood,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1773,1773,120,181,46,7690,320,-71,391,210,74,219,22,295,59,12,63,150,38,128,43,0.269324761,-0.744985108,-0.889567003,-0.059784721
119,NA,272132499,band number,016JC,GRVI ID ,NA,Vireo vicinior,Gray Vireo,New Mexico,Socorro,Cottonwood,Sepultura Flats,34.2674,-106.64567,34.2674,-106.64567,NA,6/28/2017,28,6,2017,NA,whole blood,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1773,1773,120,181,46,7690,320,-71,391,210,74,219,22,295,59,12,63,150,38,128,43,0.269324761,-0.744985108,-0.889567003,-0.059784721
120,NA,272132500,band number,011JA,GRVI ID ,NA,Vireo vicinior,Gray Vireo,New Mexico,Socorro,Cottonwood,Sepultura Flats,34.26699,-106.63996,34.26699,-106.63996,NA,6/29/2017,29,6,2017,NA,whole blood,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1767,1767,120,181,46,7690,320,-71,391,210,74,219,22,295,59,12,63,150,38,128,43,0.269324761,-0.744985108,-0.889567003,-0.059784721
121,NA,272132601,band number,011JB,GRVI ID ,NA,Vireo vicinior,Gray Vireo,New Mexico,Socorro,Cottonwood,Sepultura Flats,34.26699,-106.63996,34.26699,-106.63996,NA,6/29/2017,29,6,2017,NA,whole blood,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1767,1767,120,181,46,7690,320,-71,391,210,74,219,22,295,59,12,63,150,38,128,43,0.269324761,-0.744985108,-0.889567003,-0.059784721
122,NA,272132603,band number,027JA,GRVI ID ,NA,Vireo vicinior,Gray Vireo,New Mexico,Socorro,Sepultura Flats,Sepultura Flats,34.28168,-106.61863,34.28168,-106.61863,NA,6/30/2017,30,6,2017,NA,whole blood,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1822,1822,117,179,46,7657,317,-71,388,207,71,217,20,310,62,13,64,158,41,136,46,0.163831994,-0.832959628,-0.521019562,-0.12608205
123,NA,272132604,band number,027JB,GRVI ID ,NA,Vireo vicinior,Gray Vireo,New Mexico,Socorro,Sepultura Flats,Sepultura Flats,34.28168,-106.61863,34.28168,-106.61863,NA,6/30/2017,30,6,2017,NA,whole blood,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1822,1822,117,179,46,7657,317,-71,388,207,71,217,20,310,62,13,64,158,41,136,46,0.163831994,-0.832959628,-0.521019562,-0.12608205
124,NA,272132605,band number,027JC,GRVI ID ,NA,Vireo vicinior,Gray Vireo,New Mexico,Socorro,Sepultura Flats,Sepultura Flats,34.28168,-106.61863,34.28168,-106.61863,NA,6/30/2017,30,6,2017,NA,whole blood,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1822,1822,117,179,46,7657,317,-71,388,207,71,217,20,310,62,13,64,158,41,136,46,0.163831994,-0.832959628,-0.521019562,-0.12608205
125,NA,272132606,band number,021JA,GRVI ID ,NA,Vireo vicinior,Gray Vireo,New Mexico,Socorro,Montoso,Sepultura Flats,34.26733,-106.63199,34.26733,-106.63199,NA,7/3/2017,3,7,2017,NA,whole blood,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1780,1780,120,181,46,7690,320,-71,391,210,74,219,22,295,59,12,63,150,38,128,43,0.269324761,-0.744985108,-0.889567003,-0.059784721
126,NA,272132607,band number,021JB,GRVI ID ,NA,Vireo vicinior,Gray Vireo,New Mexico,Socorro,Montoso,Sepultura Flats,34.26733,-106.63199,34.26733,-106.63199,NA,7/3/2017,3,7,2017,NA,whole blood,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1780,1780,120,181,46,7690,320,-71,391,210,74,219,22,295,59,12,63,150,38,128,43,0.269324761,-0.744985108,-0.889567003,-0.059784721
127,NA,272132608,band number,021JC,GRVI ID ,NA,Vireo vicinior,Gray Vireo,New Mexico,Socorro,Montoso,Sepultura Flats,34.26733,-106.63199,34.26733,-106.63199,NA,7/3/2017,3,7,2017,NA,whole blood,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1780,1780,120,181,46,7690,320,-71,391,210,74,219,22,295,59,12,63,150,38,128,43,0.269324761,-0.744985108,-0.889567003,-0.059784721
128,NA,272132609,band number,021JD,GRVI ID ,NA,Vireo vicinior,Gray Vireo,New Mexico,Socorro,Montoso,Sepultura Flats,34.26733,-106.63199,34.26733,-106.63199,NA,7/3/2017,3,7,2017,NA,whole blood,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1780,1780,120,181,46,7690,320,-71,391,210,74,219,22,295,59,12,63,150,38,128,43,0.269324761,-0.744985108,-0.889567003,-0.059784721
129,NA,272132614,band number,004JA,GRVI ID ,NA,Vireo vicinior,Gray Vireo,New Mexico,Socorro,Cottonwood,Sepultura Flats,34.26907,-106.63374,34.26907,-106.63374,NA,7/7/2017,7,7,2017,NA,whole blood,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1774,1774,120,181,46,7690,320,-71,391,210,74,219,22,295,59,12,63,150,38,128,43,0.269324761,-0.744985108,-0.889567003,-0.059784721
130,NA,272132616,band number,029JA,GRVI ID ,NA,Vireo vicinior,Gray Vireo,New Mexico,Socorro,Sepultura Flats,Sepultura Flats,34.28477,-106.61479,34.28477,-106.61479,NA,7/7/2017,7,7,2017,NA,whole blood,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1837,1837,117,179,46,7657,317,-71,388,207,71,217,20,310,62,13,64,158,41,136,46,0.163831994,-0.832959628,-0.521019562,-0.12608205
131,NA,272132617,band number,029JB,GRVI ID ,NA,Vireo vicinior,Gray Vireo,New Mexico,Socorro,Sepultura Flats,Sepultura Flats,34.28477,-106.61479,34.28477,-106.61479,NA,7/7/2017,7,7,2017,NA,whole blood,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1837,1837,117,179,46,7657,317,-71,388,207,71,217,20,310,62,13,64,158,41,136,46,0.163831994,-0.832959628,-0.521019562,-0.12608205
132,NA,272132618,band number,029JC,GRVI ID ,NA,Vireo vicinior,Gray Vireo,New Mexico,Socorro,Sepultura Flats,Sepultura Flats,34.28477,-106.61479,34.28477,-106.61479,NA,7/7/2017,7,7,2017,NA,whole blood,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1837,1837,117,179,46,7657,317,-71,388,207,71,217,20,310,62,13,64,158,41,136,46,0.163831994,-0.832959628,-0.521019562,-0.12608205
133,NA,272132619,band number,034JA,GRVI ID ,NA,Vireo vicinior,Gray Vireo,New Mexico,Socorro,Sepultura Flats,Sepultura Flats,34.28732,-106.61492,34.28732,-106.61492,NA,7/12/2017,12,7,2017,NA,whole blood,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1835,1835,117,179,46,7657,317,-71,388,207,71,217,20,310,62,13,64,158,41,136,46,0.163831994,-0.832959628,-0.521019562,-0.12608205
134,NA,272132620,band number,034JB,GRVI ID ,NA,Vireo vicinior,Gray Vireo,New Mexico,Socorro,Sepultura Flats,Sepultura Flats,34.28732,-106.61492,34.28732,-106.61492,NA,7/12/2017,12,7,2017,NA,whole blood,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1835,1835,117,179,46,7657,317,-71,388,207,71,217,20,310,62,13,64,158,41,136,46,0.163831994,-0.832959628,-0.521019562,-0.12608205
135,NA,272132621,band number,034JC,GRVI ID ,NA,Vireo vicinior,Gray Vireo,New Mexico,Socorro,Sepultura Flats,Sepultura Flats,34.28732,-106.61492,34.28732,-106.61492,NA,7/13/2017,13,7,2017,NA,whole blood,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1835,1835,117,179,46,7657,317,-71,388,207,71,217,20,310,62,13,64,158,41,136,46,0.163831994,-0.832959628,-0.521019562,-0.12608205
136,NA,272132629,band number,NA,NA,NA,Vireo vicinior,Gray Vireo,New Mexico,Socorro,Montoso,Sepultura Flats,NA,NA,34.2686,-106.6336,NA,5/10/2018,10,5,2018,NA,whole blood,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,1,268,269,10000,2.68,2.69,1771,1771,120,181,46,7690,320,-71,391,210,74,219,22,295,59,12,63,150,38,128,43,0.269324761,-0.744985108,-0.889567003,-0.059784721
137,NA,272132662,band number,X044JA,GRVI ID ,NA,Vireo vicinior,Gray Vireo,New Mexico,Socorro,Sepultura Flats,Sepultura Flats,34.30644,-106.61325,34.30644,-106.61325,NA,6/27/2018,27,6,2018,NA,whole blood,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,10000,NA,NA,1879,1879,111,174,45,7545,307,-73,380,200,63,209,15,338,67,14,62,171,46,148,52,-0.17936999,-0.977551619,0.073940764,-0.11940604
138,NA,272132663,band number,X044JB,GRVI ID ,NA,Vireo vicinior,Gray Vireo,New Mexico,Socorro,Sepultura Flats,Sepultura Flats,34.30644,-106.61325,34.30644,-106.61325,NA,6/27/2018,27,6,2018,NA,whole blood,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,10000,NA,NA,1879,1879,111,174,45,7545,307,-73,380,200,63,209,15,338,67,14,62,171,46,148,52,-0.17936999,-0.977551619,0.073940764,-0.11940604
139,NA,272132664,band number,X044JC,GRVI ID ,NA,Vireo vicinior,Gray Vireo,New Mexico,Socorro,Sepultura Flats,Sepultura Flats,34.30644,-106.61325,34.30644,-106.61325,NA,6/27/2018,27,6,2018,NA,whole blood,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,10000,NA,NA,1879,1879,111,174,45,7545,307,-73,380,200,63,209,15,338,67,14,62,171,46,148,52,-0.17936999,-0.977551619,0.073940764,-0.11940604
140,NA,272132666,band number,X029J1,GRVI ID ,NA,Vireo vicinior,Gray Vireo,New Mexico,Socorro,Sepultura Flats,Sepultura Flats,34.28477,-106.61479,34.28477,-106.61479,NA,6/28/2018,28,6,2018,NA,whole blood,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,10000,NA,NA,1837,1837,117,179,46,7657,317,-71,388,207,71,217,20,310,62,13,64,158,41,136,46,0.163831994,-0.832959628,-0.521019562,-0.12608205
141,NA,272132667,band number,X029J2,GRVI ID ,NA,Vireo vicinior,Gray Vireo,New Mexico,Socorro,Sepultura Flats,Sepultura Flats,34.28477,-106.61479,34.28477,-106.61479,NA,6/28/2018,28,6,2018,NA,whole blood,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,10000,NA,NA,1837,1837,117,179,46,7657,317,-71,388,207,71,217,20,310,62,13,64,158,41,136,46,0.163831994,-0.832959628,-0.521019562,-0.12608205
142,NA,272132669,band number,X027J1,GRVI ID ,NA,Vireo vicinior,Gray Vireo,New Mexico,Socorro,Sepultura Flats,Sepultura Flats,34.28168,-106.61863,34.28168,-106.61863,NA,6/29/2018,29,6,2018,NA,whole blood,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,10000,NA,NA,1822,1822,117,179,46,7657,317,-71,388,207,71,217,20,310,62,13,64,158,41,136,46,0.163831994,-0.832959628,-0.521019562,-0.12608205
143,NA,272132670,band number,X027J2,GRVI ID ,NA,Vireo vicinior,Gray Vireo,New Mexico,Socorro,Sepultura Flats,Sepultura Flats,34.28168,-106.61863,34.28168,-106.61863,NA,6/29/2018,29,6,2018,NA,whole blood,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,10000,NA,NA,1822,1822,117,179,46,7657,317,-71,388,207,71,217,20,310,62,13,64,158,41,136,46,0.163831994,-0.832959628,-0.521019562,-0.12608205
144,NA,272132671,band number,X027J3,GRVI ID ,NA,Vireo vicinior,Gray Vireo,New Mexico,Socorro,Sepultura Flats,Sepultura Flats,34.28168,-106.61863,34.28168,-106.61863,NA,6/29/2018,29,6,2018,NA,whole blood,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,10000,NA,NA,1822,1822,117,179,46,7657,317,-71,388,207,71,217,20,310,62,13,64,158,41,136,46,0.163831994,-0.832959628,-0.521019562,-0.12608205
145,NA,272132677,band number,X054JA,GRVI ID ,NA,Vireo vicinior,Gray Vireo,New Mexico,Socorro,Sepultura Flats,Sepultura Flats,34.26735,-106.63364,34.26735,-106.63364,NA,7/6/2018,6,7,2018,NA,whole blood,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,10000,NA,NA,1773,1773,120,181,46,7690,320,-71,391,210,74,219,22,295,59,12,63,150,38,128,43,0.269324761,-0.744985108,-0.889567003,-0.059784721
146,NA,272132678,band number,X054JB,GRVI ID ,NA,Vireo vicinior,Gray Vireo,New Mexico,Socorro,Sepultura Flats,Sepultura Flats,34.26735,-106.63364,34.26735,-106.63364,NA,7/6/2018,6,7,2018,NA,whole blood,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,10000,NA,NA,1773,1773,120,181,46,7690,320,-71,391,210,74,219,22,295,59,12,63,150,38,128,43,0.269324761,-0.744985108,-0.889567003,-0.059784721
147,NA,272132680,band number,X045J1,GRVI ID ,NA,Vireo vicinior,Gray Vireo,New Mexico,Socorro,Sepultura Flats,Sepultura Flats,34.27491,-106.62832,34.27491,-106.62832,NA,7/11/2018,11,7,2018,NA,whole blood,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,10000,NA,NA,1797,1797,120,181,46,7690,320,-71,391,210,74,219,22,295,59,12,63,150,38,128,43,0.269324761,-0.744985108,-0.889567003,-0.059784721
148,NA,272132681,band number,X045J2,GRVI ID ,NA,Vireo vicinior,Gray Vireo,New Mexico,Socorro,Sepultura Flats,Sepultura Flats,34.27491,-106.62832,34.27491,-106.62832,NA,7/11/2018,11,7,2018,NA,whole blood,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,10000,NA,NA,1797,1797,120,181,46,7690,320,-71,391,210,74,219,22,295,59,12,63,150,38,128,43,0.269324761,-0.744985108,-0.889567003,-0.059784721
149,NA,272132682,band number,X016J1,GRVI ID ,NA,Vireo vicinior,Gray Vireo,New Mexico,Socorro,Cottonwood,Sepultura Flats,34.2674,-106.64567,34.2674,-106.64567,NA,7/16/2018,16,7,2018,NA,whole blood,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,10000,NA,NA,1773,1773,120,181,46,7690,320,-71,391,210,74,219,22,295,59,12,63,150,38,128,43,0.269324761,-0.744985108,-0.889567003,-0.059784721
150,NA,272132683,band number,X016J2,GRVI ID ,NA,Vireo vicinior,Gray Vireo,New Mexico,Socorro,Cottonwood,Sepultura Flats,34.2674,-106.64567,34.2674,-106.64567,NA,7/16/2018,16,7,2018,NA,whole blood,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,10000,NA,NA,1773,1773,120,181,46,7690,320,-71,391,210,74,219,22,295,59,12,63,150,38,128,43,0.269324761,-0.744985108,-0.889567003,-0.059784721
151,NA,272132684,band number,X016J3,GRVI ID ,NA,Vireo vicinior,Gray Vireo,New Mexico,Socorro,Cottonwood,Sepultura Flats,34.2674,-106.64567,34.2674,-106.64567,NA,7/16/2018,16,7,2018,NA,whole blood,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,10000,NA,NA,1773,1773,120,181,46,7690,320,-71,391,210,74,219,22,295,59,12,63,150,38,128,43,0.269324761,-0.744985108,-0.889567003,-0.059784721
152,NA,272132403,band number,030M,GRVI ID ,NA,Vireo vicinior,Gray Vireo,New Mexico,Socorro,Cottonwood,Sepultura Flats,34.26767,-106.6331,34.26767,-106.6331,NA,5/11/2017,11,5,2017,NA,whole blood,1,1,0,VIRVIC01,NA,NA,NA,1,0,1,0,1,1,VIRVIC01,NA,NA,NA,NA,NA,NA,1773,1773,120,181,46,7690,320,-71,391,210,74,219,22,295,59,12,63,150,38,128,43,0.269324761,-0.744985108,-0.889567003,-0.059784721
153,NA,272132404,band number,NA,NA,NA,Vireo vicinior,Gray Vireo,New Mexico,Socorro,Cottonwood,Sepultura Flats,34.26767,-106.6331,34.26767,-106.6331,NA,5/11/2017,11,5,2017,NA,whole blood,1,1,0,VIRVIC01,NA,NA,NA,1,0,1,0,1,1,VIRVIC01,NA,NA,NA,NA,NA,NA,1773,1773,120,181,46,7690,320,-71,391,210,74,219,22,295,59,12,63,150,38,128,43,0.269324761,-0.744985108,-0.889567003,-0.059784721
